date,min,max,median,q1,q3,stdev,count,station,latitude,longitude
2020-11-15,12.55,346.13,32.83,19.25,73.42,79.569,289,Колхозная,42.92308116289,74.60585027933
2020-11-16,3.97,119.8,16.46,9.6,24.13,13.744,254,Колхозная,42.92308116289,74.60585027933
2020-11-17,5.53,186.02,21.59,13.83,31.74,18.896,304,Колхозная,42.92308116289,74.60585027933
2020-11-18,6.7,111.03,13.55,10.7,17.98,13.753,359,Колхозная,42.92308116289,74.60585027933
2020-11-19,10.19,152.88,38.52,20.85,81.0,41.422,234,Колхозная,42.92308116289,74.60585027933
2020-11-20,42.3,300.6,94.57,73.59,114.82,28.844,359,Колхозная,42.92308116289,74.60585027933
2020-11-21,22.77,165.15,88.7,60.53,116.47,33.828,314,Колхозная,42.92308116289,74.60585027933
2020-11-22,44.65,225.65,90.2,81.95,101.95,23.535,247,Колхозная,42.92308116289,74.60585027933
2020-11-23,7.6,479.05,82.75,53.28,116.03,96.774,200,Колхозная,42.92308116289,74.60585027933
2020-11-24,30.52,596.22,128.75,79.75,353.77,175.141,265,Колхозная,42.92308116289,74.60585027933
2020-11-25,21.65,359.67,101.27,75.3,145.8,68.61,228,Колхозная,42.92308116289,74.60585027933
2020-11-26,9.8,323.89,76.95,35.17,142.19,67.371,259,Колхозная,42.92308116289,74.60585027933
2020-11-27,11.45,453.88,146.97,60.36,200.54,83.125,268,Колхозная,42.92308116289,74.60585027933
2020-11-28,3.78,176.2,17.8,12.15,29.25,31.024,282,Колхозная,42.92308116289,74.60585027933
2020-11-29,10.27,71.47,25.04,19.2,36.32,11.469,280,Колхозная,42.92308116289,74.60585027933
2020-11-30,20.88,364.38,42.78,35.63,102.61,71.93,257,Колхозная,42.92308116289,74.60585027933
2020-12-01,53.75,307.95,132.43,97.95,222.49,73.979,181,Колхозная,42.92308116289,74.60585027933
2020-12-02,8.43,350.77,84.1,37.1,150.44,73.312,238,Колхозная,42.92308116289,74.60585027933
2020-12-03,10.6,430.5,55.17,38.79,83.05,43.454,239,Колхозная,42.92308116289,74.60585027933
2020-12-04,25.65,134.52,54.47,45.4,60.32,14.431,269,Колхозная,42.92308116289,74.60585027933
2020-12-05,16.1,174.3,53.52,37.54,76.56,31.393,258,Колхозная,42.92308116289,74.60585027933
2020-12-06,24.73,410.05,107.05,85.95,227.38,107.453,346,Колхозная,42.92308116289,74.60585027933
2020-12-07,20.48,263.02,52.93,40.86,67.19,38.66,292,Колхозная,42.92308116289,74.60585027933
2020-12-08,43.83,428.3,84.7,71.3,115.1,34.113,283,Колхозная,42.92308116289,74.60585027933
2020-12-09,33.63,540.15,229.3,128.72,312.63,136.092,257,Колхозная,42.92308116289,74.60585027933
2020-12-10,35.79,591.2,104.47,60.6,181.6,157.157,267,Колхозная,42.92308116289,74.60585027933
2020-12-11,36.75,202.05,73.88,63.71,80.73,18.719,312,Колхозная,42.92308116289,74.60585027933
2020-12-12,36.88,307.67,64.95,56.84,73.73,18.952,317,Колхозная,42.92308116289,74.60585027933
2020-12-13,47.63,160.77,71.88,64.62,78.66,13.62,301,Колхозная,42.92308116289,74.60585027933
2020-12-14,51.55,202.6,70.16,66.73,74.9,14.136,280,Колхозная,42.92308116289,74.60585027933
2020-12-15,43.45,221.45,87.28,68.84,108.93,24.992,311,Колхозная,42.92308116289,74.60585027933
2020-12-16,59.67,502.45,219.1,138.79,305.07,99.729,309,Колхозная,42.92308116289,74.60585027933
2020-12-17,37.54,738.28,336.55,101.57,509.02,208.57,278,Колхозная,42.92308116289,74.60585027933
2020-12-18,2.13,518.88,121.05,40.67,298.02,149.276,307,Колхозная,42.92308116289,74.60585027933
2020-12-19,4.2,455.17,67.0,32.95,239.23,118.881,286,Колхозная,42.92308116289,74.60585027933
2020-12-20,4.13,198.35,26.03,16.92,51.7,31.002,302,Колхозная,42.92308116289,74.60585027933
2020-12-21,3.95,307.33,41.56,18.6,62.25,55.265,302,Колхозная,42.92308116289,74.60585027933
2020-12-22,39.35,384.23,180.65,94.97,259.6,100.553,282,Колхозная,42.92308116289,74.60585027933
2020-12-23,28.73,561.78,265.67,194.54,294.61,111.899,305,Колхозная,42.92308116289,74.60585027933
2020-12-24,38.9,570.63,217.13,88.93,296.5,152.732,286,Колхозная,42.92308116289,74.60585027933
2020-12-25,69.93,554.66,200.07,133.6,281.7,95.892,307,Колхозная,42.92308116289,74.60585027933
2020-12-26,76.81,283.39,138.24,117.93,184.55,42.713,294,Колхозная,42.92308116289,74.60585027933
2020-12-27,48.7,199.95,99.45,80.59,112.97,24.877,301,Колхозная,42.92308116289,74.60585027933
2020-12-28,26.83,121.95,59.08,36.97,79.22,22.492,295,Колхозная,42.92308116289,74.60585027933
2020-12-29,14.9,317.25,105.13,35.47,218.38,87.503,289,Колхозная,42.92308116289,74.60585027933
2020-12-30,24.35,355.15,116.26,82.37,183.02,80.974,296,Колхозная,42.92308116289,74.60585027933
2020-12-31,51.65,297.08,80.43,71.47,90.6,21.374,307,Колхозная,42.92308116289,74.60585027933
2021-01-01,44.33,159.6,85.61,71.75,95.8,19.552,296,Колхозная,42.92308116289,74.60585027933
2021-01-02,60.03,247.07,113.57,84.52,137.07,35.326,273,Колхозная,42.92308116289,74.60585027933
2021-01-03,74.56,376.05,137.18,115.67,186.9,65.412,264,Колхозная,42.92308116289,74.60585027933
2021-01-04,29.02,372.3,130.55,80.7,176.14,72.702,253,Колхозная,42.92308116289,74.60585027933
2021-01-05,54.92,473.35,163.63,116.08,240.28,82.598,264,Колхозная,42.92308116289,74.60585027933
2021-01-06,31.45,555.65,147.05,53.23,386.61,168.246,252,Колхозная,42.92308116289,74.60585027933
2021-01-07,27.95,506.33,147.4,101.03,171.75,77.394,271,Колхозная,42.92308116289,74.60585027933
2021-01-08,18.57,330.2,99.63,38.45,219.35,89.027,283,Колхозная,42.92308116289,74.60585027933
2021-01-09,15.07,752.47,208.6,117.57,423.0,216.605,283,Колхозная,42.92308116289,74.60585027933
2021-01-10,2.92,573.75,84.88,19.82,353.04,187.597,281,Колхозная,42.92308116289,74.60585027933
2021-01-11,4.9,528.22,45.34,15.98,306.14,165.4,258,Колхозная,42.92308116289,74.60585027933
2021-01-12,5.22,463.4,47.95,30.38,85.97,112.342,274,Колхозная,42.92308116289,74.60585027933
2021-01-13,4.75,131.4,23.42,16.35,38.25,18.168,258,Колхозная,42.92308116289,74.60585027933
2021-01-14,14.98,258.8,70.41,38.58,119.18,49.103,260,Колхозная,42.92308116289,74.60585027933
2021-01-15,2.5,671.33,141.88,102.73,322.14,180.306,285,Колхозная,42.92308116289,74.60585027933
2021-01-16,2.35,490.27,146.44,42.45,352.8,150.742,263,Колхозная,42.92308116289,74.60585027933
2021-01-17,12.07,580.47,99.02,30.67,192.78,176.117,248,Колхозная,42.92308116289,74.60585027933
2021-01-18,20.02,486.3,102.78,49.79,256.1,110.864,232,Колхозная,42.92308116289,74.60585027933
2021-01-19,6.7,279.52,44.45,20.63,174.65,81.171,209,Колхозная,42.92308116289,74.60585027933
2021-01-20,4.75,287.35,31.05,15.69,40.47,26.138,265,Колхозная,42.92308116289,74.60585027933
2021-01-21,11.3,292.2,55.18,26.3,119.28,59.095,246,Колхозная,42.92308116289,74.60585027933
2021-01-22,6.13,55.22,11.6,9.35,20.99,10.151,164,Колхозная,42.92308116289,74.60585027933
2021-01-23,5.55,284.75,28.59,16.77,41.2,25.281,250,Колхозная,42.92308116289,74.60585027933
2021-01-24,3.28,651.25,59.85,12.13,176.76,114.899,277,Колхозная,42.92308116289,74.60585027933
2021-01-25,20.39,501.73,167.82,54.7,262.89,145.1,239,Колхозная,42.92308116289,74.60585027933
2021-01-26,37.4,442.0,253.23,188.48,311.22,90.105,261,Колхозная,42.92308116289,74.60585027933
2021-01-27,70.34,538.75,257.33,178.57,325.13,116.623,238,Колхозная,42.92308116289,74.60585027933
2021-01-28,58.67,735.97,308.42,205.77,521.78,193.546,276,Колхозная,42.92308116289,74.60585027933
2021-01-29,20.92,610.6,372.93,203.45,411.34,134.403,232,Колхозная,42.92308116289,74.60585027933
2021-01-30,4.2,501.08,73.73,8.05,200.35,154.874,258,Колхозная,42.92308116289,74.60585027933
2021-01-31,11.48,433.4,133.69,51.61,331.64,139.256,265,Колхозная,42.92308116289,74.60585027933
2021-02-01,12.82,220.63,44.53,27.68,71.68,36.451,204,Колхозная,42.92308116289,74.60585027933
2021-02-02,13.27,316.0,39.39,21.4,152.9,75.457,216,Колхозная,42.92308116289,74.60585027933
2021-02-03,25.8,429.65,192.14,149.69,289.67,99.538,122,Колхозная,42.92308116289,74.60585027933
2021-02-04,61.58,317.85,118.1,90.18,187.88,60.073,263,Колхозная,42.92308116289,74.60585027933
2021-02-05,6.35,529.41,100.04,59.28,301.26,153.095,240,Колхозная,42.92308116289,74.60585027933
2021-02-06,3.53,574.2,40.93,9.02,106.97,129.359,248,Колхозная,42.92308116289,74.60585027933
2021-02-07,2.85,283.0,33.75,23.48,46.23,32.662,241,Колхозная,42.92308116289,74.60585027933
2021-02-08,4.5,196.1,31.88,13.0,56.35,40.253,259,Колхозная,42.92308116289,74.60585027933
2021-02-09,3.9,124.6,12.3,9.75,16.63,9.056,241,Колхозная,42.92308116289,74.60585027933
2021-02-10,7.25,124.3,21.77,16.59,37.92,19.865,240,Колхозная,42.92308116289,74.60585027933
2021-02-11,7.15,168.75,22.27,12.68,38.6,23.56,228,Колхозная,42.92308116289,74.60585027933
2021-02-12,7.0,127.03,36.2,22.25,48.38,18.341,262,Колхозная,42.92308116289,74.60585027933
2021-02-13,20.65,89.8,37.78,30.55,44.54,10.011,260,Колхозная,42.92308116289,74.60585027933
2021-02-14,20.13,297.75,57.15,33.47,107.6,45.879,243,Колхозная,42.92308116289,74.60585027933
2021-02-15,1.4,456.85,70.09,7.63,108.04,67.887,249,Колхозная,42.92308116289,74.60585027933
2021-02-16,2.4,613.0,58.47,6.95,171.77,109.256,238,Колхозная,42.92308116289,74.60585027933
2021-02-17,2.97,280.25,24.6,9.8,148.02,95.856,235,Колхозная,42.92308116289,74.60585027933
2021-02-18,1.8,130.25,7.22,3.82,41.69,32.04,269,Колхозная,42.92308116289,74.60585027933
2021-02-19,0.9,266.58,28.23,6.57,56.74,37.042,229,Колхозная,42.92308116289,74.60585027933
2021-02-20,3.1,97.07,13.1,8.94,18.27,11.591,249,Колхозная,42.92308116289,74.60585027933
2021-02-21,5.13,122.1,41.91,21.77,49.39,19.341,256,Колхозная,42.92308116289,74.60585027933
2021-02-22,19.89,291.05,47.15,35.03,134.07,69.539,211,Колхозная,42.92308116289,74.60585027933
2021-02-23,9.23,136.77,33.95,12.68,51.1,26.61,230,Колхозная,42.92308116289,74.60585027933
2021-02-24,2.58,62.47,14.57,6.78,25.23,10.807,239,Колхозная,42.92308116289,74.60585027933
2021-02-25,3.08,205.35,17.52,8.02,76.28,42.64,231,Колхозная,42.92308116289,74.60585027933
2021-02-26,8.05,119.63,43.13,25.92,60.65,22.33,223,Колхозная,42.92308116289,74.60585027933
2021-02-27,7.53,255.3,54.0,28.75,104.8,50.148,251,Колхозная,42.92308116289,74.60585027933
2021-02-28,4.65,395.48,54.48,15.02,238.73,120.453,262,Колхозная,42.92308116289,74.60585027933
2021-03-01,3.72,484.58,46.47,17.7,98.45,88.075,214,Колхозная,42.92308116289,74.60585027933
2021-03-02,5.09,168.07,23.2,9.43,46.4,33.845,251,Колхозная,42.92308116289,74.60585027933
2021-03-03,2.8,56.6,10.43,5.78,33.33,15.145,227,Колхозная,42.92308116289,74.60585027933
2021-03-04,1.0,88.78,15.8,3.32,36.97,19.276,173,Колхозная,42.92308116289,74.60585027933
2021-03-05,1.45,119.47,10.28,4.88,70.18,35.707,252,Колхозная,42.92308116289,74.60585027933
2021-03-06,3.45,67.3,16.39,9.98,27.45,16.232,247,Колхозная,42.92308116289,74.60585027933
2021-03-07,2.9,94.3,19.1,7.78,39.83,23.674,271,Колхозная,42.92308116289,74.60585027933
2021-03-08,4.09,129.75,31.57,10.07,56.77,37.015,244,Колхозная,42.92308116289,74.60585027933
2021-03-09,4.05,90.1,21.47,10.83,51.92,22.419,256,Колхозная,42.92308116289,74.60585027933
2021-03-10,2.15,31.42,8.07,4.74,12.87,6.646,160,Колхозная,42.92308116289,74.60585027933
2021-03-11,2.5,142.6,10.73,6.53,88.83,48.186,240,Колхозная,42.92308116289,74.60585027933
2021-03-12,1.6,45.17,13.35,4.84,19.26,9.655,248,Колхозная,42.92308116289,74.60585027933
2021-03-13,1.4,39.88,5.88,4.09,7.52,3.428,249,Колхозная,42.92308116289,74.60585027933
2021-03-14,1.0,204.1,6.1,3.47,8.27,16.082,241,Колхозная,42.92308116289,74.60585027933
2021-03-15,1.14,32.92,4.38,3.0,6.22,3.714,222,Колхозная,42.92308116289,74.60585027933
2021-03-16,2.75,39.85,15.4,10.45,18.88,6.097,230,Колхозная,42.92308116289,74.60585027933
2021-03-17,6.05,68.05,13.48,9.67,20.14,12.061,257,Колхозная,42.92308116289,74.60585027933
2021-03-18,0.77,82.57,5.68,2.15,15.35,13.823,238,Колхозная,42.92308116289,74.60585027933
2021-03-19,0.65,34.0,1.6,1.2,2.88,3.017,230,Колхозная,42.92308116289,74.60585027933
2021-03-20,1.17,92.97,4.8,3.32,6.99,17.504,232,Колхозная,42.92308116289,74.60585027933
2021-03-21,2.7,155.07,16.1,6.46,62.1,42.547,216,Колхозная,42.92308116289,74.60585027933
2021-03-22,2.02,73.47,11.37,4.93,14.8,11.915,232,Колхозная,42.92308116289,74.60585027933
2021-03-23,1.52,24.13,3.78,2.8,8.1,5.799,295,Колхозная,42.92308116289,74.60585027933
2021-03-24,1.7,47.95,6.8,3.4,13.7,8.959,186,Колхозная,42.92308116289,74.60585027933
2021-03-25,0.9,86.2,3.58,2.27,5.57,11.284,213,Колхозная,42.92308116289,74.60585027933
2021-03-26,0.88,40.08,6.39,3.4,9.59,6.134,184,Колхозная,42.92308116289,74.60585027933
2021-03-27,1.1,9.44,3.19,2.34,4.22,1.582,160,Колхозная,42.92308116289,74.60585027933
2021-03-28,1.83,21.85,6.5,4.13,9.91,4.382,137,Колхозная,42.92308116289,74.60585027933
2021-03-29,1.0,38.15,6.3,4.13,9.23,10.888,190,Колхозная,42.92308116289,74.60585027933
2021-03-30,1.98,193.75,7.86,5.65,12.25,13.776,218,Колхозная,42.92308116289,74.60585027933
2021-03-31,1.35,34.67,5.07,2.58,9.25,4.924,191,Колхозная,42.92308116289,74.60585027933
2021-04-01,2.92,117.45,8.75,6.05,11.93,12.672,163,Колхозная,42.92308116289,74.60585027933
2021-04-02,1.14,85.68,5.5,2.06,8.56,22.887,201,Колхозная,42.92308116289,74.60585027933
2021-04-03,0.6,79.53,2.9,1.13,7.23,12.443,213,Колхозная,42.92308116289,74.60585027933
2021-04-04,0.55,72.8,3.5,1.82,5.23,5.938,201,Колхозная,42.92308116289,74.60585027933
2021-04-05,1.48,28.85,6.13,3.53,10.03,5.601,149,Колхозная,42.92308116289,74.60585027933
2021-04-06,0.9,31.95,8.94,2.83,14.55,7.077,239,Колхозная,42.92308116289,74.60585027933
2021-04-07,2.42,50.47,11.65,5.9,18.79,9.255,165,Колхозная,42.92308116289,74.60585027933
2021-04-08,1.33,70.47,9.43,2.6,14.25,7.899,186,Колхозная,42.92308116289,74.60585027933
2021-04-09,1.02,64.75,6.25,2.24,9.85,9.215,189,Колхозная,42.92308116289,74.60585027933
2021-04-10,1.12,54.38,6.46,2.58,9.68,9.03,166,Колхозная,42.92308116289,74.60585027933
2021-04-11,1.58,14.55,4.07,3.09,5.26,2.689,108,Колхозная,42.92308116289,74.60585027933
2021-04-12,1.98,129.55,15.23,3.72,35.39,23.725,85,Колхозная,42.92308116289,74.60585027933
2021-04-13,1.58,32.17,10.6,5.72,14.82,7.104,125,Колхозная,42.92308116289,74.60585027933
2021-04-14,1.58,39.9,10.55,5.25,14.25,6.503,134,Колхозная,42.92308116289,74.60585027933
2021-04-15,2.08,19.0,5.75,4.43,7.03,3.347,107,Колхозная,42.92308116289,74.60585027933
2021-04-16,1.8,39.33,7.1,3.83,14.15,8.907,130,Колхозная,42.92308116289,74.60585027933
2021-04-17,1.2,48.0,11.48,3.18,22.3,11.753,144,Колхозная,42.92308116289,74.60585027933
2021-04-18,1.42,34.38,4.47,2.49,8.53,5.984,133,Колхозная,42.92308116289,74.60585027933
2021-04-19,0.98,27.23,2.57,1.8,3.28,5.283,130,Колхозная,42.92308116289,74.60585027933
2021-04-20,1.35,46.63,3.97,2.83,8.07,6.585,118,Колхозная,42.92308116289,74.60585027933
2021-04-21,0.68,76.63,1.82,1.44,2.52,8.074,116,Колхозная,42.92308116289,74.60585027933
2021-04-22,1.3,54.38,8.53,2.89,13.7,16.074,108,Колхозная,42.92308116289,74.60585027933
2021-04-23,1.9,24.8,8.5,3.64,12.28,5.401,113,Колхозная,42.92308116289,74.60585027933
2021-04-24,1.58,73.93,12.44,5.97,30.92,17.782,126,Колхозная,42.92308116289,74.60585027933
2021-04-25,0.7,16.0,3.03,1.9,6.45,3.805,161,Колхозная,42.92308116289,74.60585027933
2021-04-26,2.22,80.06,10.14,5.59,17.79,9.2,132,Колхозная,42.92308116289,74.60585027933
2021-04-27,1.1,126.45,5.17,2.92,12.1,12.915,126,Колхозная,42.92308116289,74.60585027933
2021-04-28,1.33,18.67,5.01,2.84,6.93,2.899,124,Колхозная,42.92308116289,74.60585027933
2021-04-29,1.6,16.89,4.07,3.1,6.2,3.01,115,Колхозная,42.92308116289,74.60585027933
2021-04-30,0.85,8.6,2.04,1.6,2.92,1.387,104,Колхозная,42.92308116289,74.60585027933
2021-05-01,1.23,18.67,3.53,2.38,8.07,3.805,138,Колхозная,42.92308116289,74.60585027933
2021-05-02,3.88,65.63,9.44,5.46,12.06,6.662,133,Колхозная,42.92308116289,74.60585027933
2021-05-03,1.0,14.8,6.3,3.6,10.14,3.808,125,Колхозная,42.92308116289,74.60585027933
2021-05-04,1.35,30.95,7.03,4.55,12.17,6.423,113,Колхозная,42.92308116289,74.60585027933
2021-05-05,1.17,9.63,2.54,1.88,3.83,1.644,121,Колхозная,42.92308116289,74.60585027933
2021-05-06,1.1,7.03,3.15,2.0,3.91,1.221,113,Колхозная,42.92308116289,74.60585027933
2021-05-07,1.17,58.75,2.58,1.99,3.6,6.774,121,Колхозная,42.92308116289,74.60585027933
2021-05-08,0.7,14.18,2.42,1.2,4.38,2.328,127,Колхозная,42.92308116289,74.60585027933
2021-05-09,1.2,645.66,3.15,2.54,3.9,64.333,146,Колхозная,42.92308116289,74.60585027933
2021-05-10,0.68,16.0,2.75,1.7,6.82,4.277,135,Колхозная,42.92308116289,74.60585027933
2021-05-11,0.8,7.68,2.19,1.4,4.0,1.663,126,Колхозная,42.92308116289,74.60585027933
2021-05-12,0.8,25.23,4.59,2.5,5.31,2.94,113,Колхозная,42.92308116289,74.60585027933
2021-05-13,1.08,20.07,3.83,1.91,5.27,3.212,141,Колхозная,42.92308116289,74.60585027933
2021-05-14,0.95,14.38,2.83,2.39,3.76,1.608,129,Колхозная,42.92308116289,74.60585027933
2021-05-15,0.8,20.14,2.66,1.5,4.84,4.204,146,Колхозная,42.92308116289,74.60585027933
2021-05-16,1.17,15.9,1.98,1.6,3.72,3.122,146,Колхозная,42.92308116289,74.60585027933
2021-05-17,0.9,54.67,2.6,1.9,4.09,5.975,129,Колхозная,42.92308116289,74.60585027933
2021-05-18,0.85,69.75,4.32,1.58,6.55,7.951,111,Колхозная,42.92308116289,74.60585027933
2021-05-19,1.12,128.93,2.75,1.95,3.61,12.629,149,Колхозная,42.92308116289,74.60585027933
2021-05-20,1.2,33.58,3.8,1.8,6.47,3.722,151,Колхозная,42.92308116289,74.60585027933
2021-05-21,0.65,33.95,4.11,1.5,5.72,5.265,142,Колхозная,42.92308116289,74.60585027933
2021-05-22,0.4,17.1,2.97,1.17,5.95,3.95,123,Колхозная,42.92308116289,74.60585027933
2021-05-23,1.48,26.13,4.72,3.28,6.15,3.516,163,Колхозная,42.92308116289,74.60585027933
2021-05-24,1.63,15.77,3.33,2.63,4.53,1.772,146,Колхозная,42.92308116289,74.60585027933
2021-05-25,1.12,29.98,3.08,2.22,5.85,2.961,163,Колхозная,42.92308116289,74.60585027933
2021-05-26,1.0,20.23,3.25,2.1,4.23,2.184,161,Колхозная,42.92308116289,74.60585027933
